id,commision_id/id,rama_id/id,code,name
0504151101210,A05,A0504151101,0504151101210,OPERADOR DE HARINA AVIAR
0504151101219,A05,A0504151101,0504151101219,AUXILIAR DE MANTENIMIENTO
0504151301427,A05,A0504151301,0504151301427,JEFE DE COMERCIALIZACIÓN
0504151301428,A05,A0504151301,0504151301428,JEFE DE PLANTA
0504151301431,A05,A0504151301,0504151301431,SUPERVISOR DE PLANTA
0504151301434,A05,A0504151301,0504151301434,"JEFE DE SECCION (PRODUCCION, MANTENIMIENTO Y OTROS)"
0504151301435,A05,A0504151301,0504151301435,INSPECTOR DE CALIDAD
0504151301436,A05,A0504151301,0504151301436,"OPERADOR DE: LLENADORA, ENVASADORA, SELLADORA, ETIQUETADORA, ENC"
0504151301439,A05,A0504151301,0504151301439,"PREPARADOR DE PRODUCTOS VARIOS (MERMELADAS, SALSAS, JUGOS, JARAB"
0504151301443,A05,A0504151301,0504151301443,AUXILIAR DE MANTENIMIENTO
0504151301444,A05,A0504151301,0504151301444,TRABAJADORES DE PRODUCCION
0504151400177,A05,A0504151401,0504151400177,JEFE DE COMERCIALIZACIÓN
0504151400178,A05,A0504151401,0504151400178,JEFE DE PLANTA
0504151400184,A05,A0504151401,0504151400184,JEFE DE TURNO DE PLANTA
0504151400185,A05,A0504151401,0504151400185,"OPERARIOS DE: ESTERILIZACION, EXTRACCION, CLARIFICACION, CALDERO"
0504151400188,A05,A0504151401,0504151400188,"TRABAJADORES DE: RECEPCION DE FRUTO, CABRESTANTES, FLORENTINOS, "
0504151400303,A05,A0504151400,0504151400303,JEFE DE COMERCIALIZACIÓN
0504151400304,A05,A0504151400,0504151400304,JEFE DE PLANTA
0504151400310,A05,A0504151400,0504151400310,JEFE DE PATIO
0504151400312,A05,A0504151400,0504151400312,MECANICO DE EQUIPOS INDUSTRIALES
0504151400313,A05,A0504151400,0504151400313,OPERADOR DE CALDERO
0504151400341,A05,A0504151400,0504151400341,TORNERO DE EQUIPOS INDUSTRIALES
0504151400344,A05,A0504151400,0504151400344,MAQUINISTA DE PLANTA ELECTRICA
0504151400346,A05,A0504151400,0504151400346,AYUDANTE DE ELECTRICISTA DE EQUIPOS INDUSTRIALES
0504151400347,A05,A0504151400,0504151400347,AYUDANTE DE LABORATORIO
0504151400350,A05,A0504151400,0504151400350,PREPARADOR DE SEMILLA DE PLANTA DE EXTRACCION
0504151400353,A05,A0504151400,0504151400353,TUBERO DE PATIO
0504151400355,A05,A0504151400,0504151400355,MARCADOR DE PRECIOS
0504151400361,A05,A0504151400,0504151400361,AYUDANTE DE DEODORIZACION
0504151400377,A05,A0504151400,0504151400377,AYUDANTE DE SOLDADOR DE EQUIPOS INDUSTRIALES
0504151400379,A05,A0504151400,0504151400379,ENVASADOR DE HARINA
0504151400381,A05,A0504151400,0504151400381,LLENADOR DE MANTECA
0504152001075,A05,A0504152001,0504152001075,JEFE DE COMERCIALIZACIÓN
0504152001076,A05,A0504152001,0504152001076,JEFE DE PLANTA
0504152001082,A05,A0504152001,0504152001082,"JEFE DE SECCION: MANTEQUILLA, PASTEURIZACION, ENVASADORES, FREEZ"
0504152001083,A05,A0504152001,0504152001083,LABORATORISTA
0504152001084,A05,A0504152001,0504152001084,OPERADOR DE CONDENSADOR
0504152001086,A05,A0504152001,0504152001086,MECANICO DE EQUIPOS INDUSTRIALES
0504152001088,A05,A0504152001,0504152001088,PRENSISTA
0504152001089,A05,A0504152001,0504152001089,OPERARIO DE YOGURTH / MANJARES
0504152001092,A05,A0504152001,0504152001092,ASISTENTE DE LABORATORIO
0504152001095,A05,A0504152001,0504152001095,ELABORADOR DE QUESOS
0504152001101,A05,A0504152001,0504152001101,AYUDANTE DE EQUIPO DE PULVERIZACION
0504152001106,A05,A0504152001,0504152001106,AYUDANTE DE MECANICO DE EQUIPOS INDUSTRIALES
0504152001110,A05,A0504152001,0504152001110,EMPACADOR DE MANTEQUILLA / QUESOS
0504153100635,A05,A0504153100,0504153100635,JEFE DE COMERCIALIZACIÓN
0504153100636,A05,A0504153100,0504153100636,JEFE DE PLANTA
0504153100642,A05,A0504153100,0504153100642,MECANICO DE EQUIPOS INDUSTRIALES PROPIOS DEL SECTOR
0504153100643,A05,A0504153100,0504153100643,OPERADOR DE SECADORAS
0504153100645,A05,A0504153100,0504153100645,PILADOR
0504153100650,A05,A0504153100,0504153100650,AYUDANTE DE PILADOR / ZARANDERO
0504153100652,A05,A0504153100,0504153100652,TRABAJADORES DE PRODUCCIÓN PROPIOS DEL SECTOR
0504153111389,A05,A0504153111,0504153111389,JEFE DE COMERCIALIZACIÓN
0504153111390,A05,A0504153111,0504153111390,JEFE DE PLANTA
0504153111398,A05,A0504153111,0504153111398,MECANICO DE EQUIPOS INDUSTRIALES
0504153111399,A05,A0504153111,0504153111399,OPERADOR DE MONTACARGA
0504153111403,A05,A0504153111,0504153111403,CILINDRERO
0504153111413,A05,A0504153111,0504153111413,AYUDANTE DE CILINDRERO
0504153111415,A05,A0504153111,0504153111415,AYUDANTE DE MECANICO DE EQUIPOS INDUSTRIALES
0504153111417,A05,A0504153111,0504153111417,COSEDOR DE SACOS DE HARINA
0504153111426,A05,A0504153111,0504153111426,TRABAJADOR DE LIMPIEZA DE MATERIA PRIMA
0504154109048,A05,A0504154109,0504154109048,JEFE DE COMERCIALIZACIÓN
0504154109049,A05,A0504154109,0504154109049,JEFE DE PLANTA
0504154109056,A05,A0504154109,0504154109056,OPERADOR DE AMASADORA
0504154109060,A05,A0504154109,0504154109060,PANADEROS DE MESA
0504154109061,A05,A0504154109,0504154109061,HORNERO PASTELERO O GALLETERO
0504154109062,A05,A0504154109,0504154109062,MAESTRO PASTELERO O GALLETERO
0504154109067,A05,A0504154109,0504154109067,SACADORES DE MASA
0504154109072,A05,A0504154109,0504154109072,AYUDANTE PASTELERO O GALLETERO
0504154201445,A05,A0504154201,0504154201445,JEFE DE COMERCIALIZACIÓN
0504154201446,A05,A0504154201,0504154201446,JEFE DE PLANTA
0504154201450,A05,A0504154201,0504154201450,SUPERVISOR DE BATEY
0504154201458,A05,A0504154201,0504154201458,JEFE DE TRAPICHE
0504154201459,A05,A0504154201,0504154201459,JEFE DE TURNO GENERAL
0504154201461,A05,A0504154201,0504154201461,MAESTRO MECANICO A DIESEL
0504154201464,A05,A0504154201,0504154201464,ANALISTA DE TURNO
0504154201467,A05,A0504154201,0504154201467,OPERADOR COSECHADORA
0504154201472,A05,A0504154201,0504154201472,OPERADOR DE CUARTO DE CONTROL 
0504154201474,A05,A0504154201,0504154201474,MECANICO A DIESEL
0504154201487,A05,A0504154201,0504154201487,OPERADOR DE BOMBAS
0504154201508,A05,A0504154201,0504154201508,OPERADOR DE PLANTA DE CAL
0504154201509,A05,A0504154201,0504154201509,OPERADOR DE REACTIVOS
0504154201513,A05,A0504154201,0504154201513,TABLERISTA DE PLANTA
0504154201517,A05,A0504154201,0504154201517,CONTROLADOR DE INSECTOS EXPERIMENTACION CAÑA
0504154201523,A05,A0504154201,0504154201523,SUPERVISOR DE CONTROL BIOLOGICO Y ENTOMOLOGIA
0504154201527,A05,A0504154201,0504154201527,AYUDANTE DE INSTRUMENTISTAS
0504154201531,A05,A0504154201,0504154201531,CONTROLADOR DE HERRAMIENTAS
0504154201532,A05,A0504154201,0504154201532,AYUDANTE DE ANALISTA DE LABORATORIO DE PRODUCCION
0504154201533,A05,A0504154201,0504154201533,DIBUJANTE TECNICO DE EQUIPOS INDUSTRIALES DEL SECTOR
0504154201534,A05,A0504154201,0504154201534,MAESTRO MODELERO
0504154201537,A05,A0504154201,0504154201537,AYUDANTE MECANICO DE COGENERACION 
0504154201553,A05,A0504154201,0504154201553,AUXILIAR DE OPERADOR DE CALDERO 
0504154201557,A05,A0504154201,0504154201557,ASISTENTES INDUSTRIALES / AGRICOLAS
0504154201562,A05,A0504154201,0504154201562,CONTROLADOR DE NIVELES DE AGUA PARA RIEGO
0504154201571,A05,A0504154201,0504154201571,TRABAJADORES DE CONTROL DE ENTOMOLOGIA
0504154201574,A05,A0504154201,0504154201574,GUARDIAN DE CANALES
0504154201586,A05,A0504154201,0504154201586,AYUDANTE DE SUPERVISION AGRICOLA / INDUSTRIAL
0504154201587,A05,A0504154201,0504154201587,LLANTERO VULCANIZADOR DE EQUIPOS AGRICOLAS
0504154201600,A05,A0504154201,0504154201600,BAGACEROS
0504154201601,A05,A0504154201,0504154201601,CENTRIFUGUEROS
0504154201604,A05,A0504154201,0504154201604,CONTROLADOR DE GUIAS
0504154201605,A05,A0504154201,0504154201605,COSEDORES
0504154201606,A05,A0504154201,0504154201606,DESPACHADOR DE MELAZA
0504154201607,A05,A0504154201,0504154201607,TRABAJADORES DE CUADRILLA PROPIOS DEL SECTOR
0504154201624,A05,A0504154201,0504154201624,CORTADOR DE CAÑA
0504154201625,A05,A0504154201,0504154201625,CORTADORES DE SEMILLA
0504154201628,A05,A0504154201,0504154201628,LAMPEROS
0504154309653,A05,A0504154309,0504154309653,JEFE DE COMERCIALIZACIÓN
0504154309654,A05,A0504154309,0504154309654,JEFE DE PLANTA
0504154309658,A05,A0504154309,0504154309658,SUPERVISOR DE PRODUCCION
0504154309661,A05,A0504154309,0504154309661,ANALISTA DE MATERIA PRIMA CHOCOLATE
0504154309665,A05,A0504154309,0504154309665,"OPERADOR DE CALDEROS, CENTRIFUGAS Y COMPRESORES"
0504154309679,A05,A0504154309,0504154309679,OPERADORA DE VACUM O COCINADOR DE ALIMENTO
0504154309680,A05,A0504154309,0504154309680,TECNICO DE MANTENIMIENTO ELECTROMECANICO
0504154309682,A05,A0504154309,0504154309682,ASISTENTE DE PRODUCCION
0504154309683,A05,A0504154309,0504154309683,AYUDANTE DE MANTENIMIENTO ELECTROMECANICO
0504154309687,A05,A0504154309,0504154309687,AYUDANTE DE AMASADORA Y ESTIRADORA DE CARAMELO
0504154309691,A05,A0504154309,0504154309691,AYUDANTE DE OPERADOR DE EMPAQUE
0504154309697,A05,A0504154309,0504154309697,ALIMENTADOR DE MAQUINA DE PRODUCTO TERMINADO
0504154309701,A05,A0504154309,0504154309701,ENVASADOR DE LICOR Y MANTECA DE CACAO
0504154401189,A05,A0504154401,0504154401189,JEFE DE COMERCIALIZACIÓN
0504154401190,A05,A0504154401,0504154401190,JEFE DE PLANTA
0504154401196,A05,A0504154401,0504154401196,"OPERADOR DE MAQUINA, MOLDEADOR DE ROSCAS, FREIDOR, HORNERO"
0504154900272,A05,A0504154900,0504154900272,JEFE DE COMERCIALIZACIÓN
0504154900273,A05,A0504154900,0504154900273,JEFE DE PLANTA
0504154900279,A05,A0504154900,0504154900279,MECANICO DE EQUIPOS INDUSTRIALES
0504154900280,A05,A0504154900,0504154900280,OPERADOR DE PLANTA A DIESEL
0504154900286,A05,A0504154900,0504154900286,SUPERVISOR DE CAMPO
0504154900287,A05,A0504154900,0504154900287,"TRABAJADORES DE PRODUCCION: PESADOR, MOLINERO, HORNERO, CLASIFIC"
0504154900292,A05,A0504154900,0504154900292,CLASIFICADOR / VERIFICADOR DE EMPAQUE DE PRODUCTOS PROPIOS DEL S
0504154900294,A05,A0504154900,0504154900294,AYUDANTE DE MECANICO DE EQUIPOS INDUSTRIALES
0504154900295,A05,A0504154900,0504154900295,"APORCADOR, ABONADOR A MANO / MOTOR"
0504154901251,A05,A0504154901,0504154901251,JEFE DE COMERCIALIZACIÓN
0504154901252,A05,A0504154901,0504154901252,JEFE DE PLANTA
0504154901258,A05,A0504154901,0504154901258,OPERADOR DE CALDERO
0504154901266,A05,A0504154901,0504154901266,AYUDANTE DE LABORATORIO
0504154901270,A05,A0504154901,0504154901270,TRABAJADOR DE MANTENIMIENTO
0504154910001,A05,A0504154910,0504154910001,JEFE DE COMERCIALIZACIÓN
0504154910004,A05,A0504154910,0504154910004,JEFE DE MANTENIMIENTO
0504154910005,A05,A0504154910,0504154910005,SUPERVISOR DE CONTROL DE CALIDAD
0504154910009,A05,A0504154910,0504154910009,MECANICO DE EQUIPOS INDUSTRIALES
0504154910010,A05,A0504154910,0504154910010,OPERADOR DE SALA DE MAQUINAS
0504154910018,A05,A0504154910,0504154910018,PRENSISTA
0504154910026,A05,A0504154910,0504154910026,AYUDANTE DE ELECTRICISTA DE EQUIPOS INDUSTRIALES
0504154910027,A05,A0504154910,0504154910027,AYUDANTE DE LABORATORIO
0504154910030,A05,A0504154910,0504154910030,AYUDANTE DE SUPERVISION
0504154910035,A05,A0504154910,0504154910035,PESADOR
0504154921702,A05,A0504154921,0504154921702,JEFE DE PRODUCCION
0504154921706,A05,A0504154921,0504154921706,JEFE DE COMERCIALIZACIÓN
0504154921713,A05,A0504154921,0504154921713,TECNICO DE MANTENIMIENTO
0504154921714,A05,A0504154921,0504154921714,OPERADOR DE REFINADORA DE SAL (EMPAQUETAMIENTO AUTOMATICO)
0504154921717,A05,A0504154921,0504154921717,AUXILIAR DE LABORATORIO
0504154921718,A05,A0504154921,0504154921718,COSECHADORA DE SAL
0504154921725,A05,A0504154921,0504154921725,AUXILIAR DE MANTENIMIENTO
0504154921726,A05,A0504154921,0504154921726,AUXILIAR DE LAVADORA DE SAL
0504154921727,A05,A0504154921,0504154921727,AUXILIAR DE VIGILANCIA DE BOMBAS
0504154921729,A05,A0504154921,0504154921729,TRABAJADORES DE PRODUCCIÓN PROPIOS DEL SECTOR
0504155403118,A05,A0504155403,0504155403118,JEFE DE COMERCIALIZACIÓN
0504155404119,A05,A0504155403,0504155404119,JEFE DE DPTOS. TÉCNICOS PROPIOS DE LA INDUSTRIA
0504155410125,A05,A0504155403,0504155410125,JEFE DE TURNO DE PLANTA
0504155411126,A05,A0504155403,0504155411126,TÉCNICOS DE REPARACIÓN Y MANTENIMIENTO DE EQUIPOS ESPECIALIZADOS PRO
0504155415130,A05,A0504155403,0504155415130,OPERADORES TÉCNICOS DE EQUIPOS ESPECIALIZADOS PROPIOS DE LA INDUSTRI
0504155418133,A05,A0504155403,0504155418133,"TANQUEROS, CUBITEROS - ENVASADORES DE HIELO EN FUNDAS"
0510000000006,A05,A0510000000,0510000000006,SUPERVISOR DE PRODUCCION
0511749500001,A05,A0511749500,0511749500001,CAMARON PELADO POR LIBRA
0511749500002,A05,A0511749500,0511749500002,TRABAJADORES EN SECCION POMADA POR LIBRA
0511749500003,A05,A0511749500,0511749500003,OBRERAS DESCABEZADORAS DE CAMARON POR CADA LIBRA DE CABEZA
0511749500136,A05,A0511749500,0511749500136,JEFE DE COMERCIALIZACIÓN
0511749500137,A05,A0511749500,0511749500137,JEFE DE PLANTA
0511749500142,A05,A0511749500,0511749500142,SUPERVISOR DE PRODUCCION / PROCESOS
0511749500145,A05,A0511749500,0511749500145,TECNICO EN REFRIGERACION
0511749500147,A05,A0511749500,0511749500147,OPERADOR DE MONTACARGA
0511749500152,A05,A0511749500,0511749500152,COMPRADOR DE CAMARON
0511749500153,A05,A0511749500,0511749500153,TORNERO DE EQUIPOS INDUSTRIALES
0511749500158,A05,A0511749500,0511749500158,AYUDANTE DE LABORATORIO
0511749500173,A05,A0511749500,0511749500173,"TRABAJADORES DE PRODUCCION: PESADORES DE CAJAS, ANOTADORES Y EST"
0520000000026,A05,A0520000000,0520000000026,LABORATORISTA
0520000000028,A05,A0520000000,0520000000028,INSPECTOR DE CALIDAD
0520000000031,A05,A0520000000,0520000000031,LABORATORISTA
0520000000036,A05,A0520000000,0520000000036,AYUDANTE DE MECANICO DE EQUIPOS INDUSTRIALES
0520000000043,A05,A0520000000,0520000000043,AYUDANTE DE ELECTRICISTA DE EQUIPOS INDUSTRIALES
0520000000046,A05,A0520000000,0520000000046,TRABAJADORES DE PRODUCCION: ENVASADORAS - EMPACADORAS - AYUDANTE
0520000000048,A05,A0520000000,0520000000048,"ANALISTA, LABORATORISTA, INSPECTOR DE CALIDAD / PRODUCCIÓN; Y DEMÁS SE"
0520000000049,A05,A0520000000,0520000000049,ELABORACIÓN DE OTROS PROD. ALIMENTICIOS
0520000000050,A05,A0520000000,0520000000050,ELABORACIÓN DE PROD. DE PANADERÍA Y PASTELERÍA
0520000000051,A05,A0520000000,0520000000051,ELABORACIÓN DE PROD. DE PANADERÍA Y PASTELERÍA
0520000000052,A05,A0520000000,0520000000052,ELABORACIÓN DE HIELO
0520000000053,A05,A0520000000,0520000000053,ELABORACIÓN DE HIELO
0520000000054,A05,A0520000000,0520000000054,ELABORACIÓN DE ACEITE ROJO CRUDO DE PALMA
0520000000055,A05,A0520000000,0520000000055,"ELABORACIÓN DE FIDEOS, MACARRONES Y OTROS PRODUCTOS SECOS"
0520000000056,A05,A0520000000,0520000000056,"ELABORACIÓN DE FIDEOS, MACARRONES Y OTROS PRODUCTOS SECOS"
0520000000057,A05,A0520000000,0520000000057,FAENAMIENTO AVÍCOLA
0520000000058,A05,A0520000000,0520000000058,FAENAMIENTO AVÍCOLA
0520000000059,A05,A0520000000,0520000000059,"FAENAMIENTO DE GANADO, PREPARACIÓN Y CONSERVACIÓN DE CARNES"
0520000000060,A05,A0520000000,0520000000060,"FAENAMIENTO DE GANADO, PREPARACIÓN Y CONSERVACIÓN DE CARNES"
0520000000061,A05,A0520000000,0520000000061,INDUSTRIALIZACIÓN DEL CAFÉ
0520000000062,A05,A0520000000,0520000000062,EN EL SECTOR DE INDUSTRIAS DE PRODUCTOS DE MOLINERIA
0520000000063,A05,A0520000000,0520000000063,"INDUSTRIAS ENVASADORAS Y CONSERVERAS DE FRUTAS, LEGUMBRES Y HORTAL"
0520000000064,A05,A0520000000,0520000000064,INGENIOS Y REFINERÍAS DE AZÚCAR
0520000000065,A05,A0520000000,0520000000065,INGENIOS Y REFINERÍAS DE AZÚCAR
0520000000066,A05,A0520000000,0520000000066,EN EL SECTOR DE PILADORAS DE ARROZ
0520000000067,A05,A0520000000,0520000000067,"ELABORACIÓN DE CACAO, CHOCOLATE Y PRODUCTOS DE CONFITERÍA"
0520000000068,A05,A0520000000,0520000000068,PROCESAMIENTO DE LA SAL
0551174950001,A05,A0511749500,0551174950001,EN EL SECTOR DE INDUSTRIALIZACION DE CAMARON (EMPACADORAS)
0551174950002,A05,A0511749500,0551174950002,EN EL SECTOR DE INDUSTRIALIZACION DE CAMARON (EMPACADORAS)
0551174950003,A05,A0511749500,0551174950003,EN EL SECTOR DE INDUSTRIALIZACION DE CAMARON (EMPACADORAS)
0604314001061,A06,A0604314001,0604314001061,SUPERINTENDENTE
0604314001062,A06,A0604314001,0604314001062,JEFE DE PLANTA
0604314001063,A06,A0604314001,0604314001063,JEFE DE SEGURIDAD INDUSTRIAL
0604314001064,A06,A0604314001,0604314001064,JEFE DE ÁREA DE MANTENIMIENTO
0604314001065,A06,A0604314001,0604314001065,JEFE DE ÁREA DE PRODUCCIÓN / CALIDAD
0604314001066,A06,A0604314001,0604314001066,INSPECTOR / SUPERVISOR
0604314001069,A06,A0604314001,0604314001069,INSTRUMENTISTA
0604314001070,A06,A0604314001,0604314001070,OPERADOR DE MAQUINARIA
0604314001072,A06,A0604314001,0604314001072,AYUDANTE DE MAQUINARIA
0604314001073,A06,A0604314001,0604314001073,LUBRICADOR
0604314001079,A06,A0604314001,0604314001079,TRABAJADOR DE PRODUCCIÓN PROPIO DEL SECTOR
0704155101001,A07,A0704155101,0704155101001,JEFE DE CONTROL DE CALIDAD
0704155101002,A07,A0704155101,0704155101002,JEFE DE PLANTA
0704155101003,A07,A0704155101,0704155101003,LABORATORISTA
0704155101004,A07,A0704155101,0704155101004,AUXILIAR DE LABORATORIO
0704155101005,A07,A0704155101,0704155101005,OPERADOR DE PLANTA
0704155101012,A07,A0704155101,0704155101012,AUXILIAR DE JEFE DE PLANTA 
0704155101013,A07,A0704155101,0704155101013,OBRERO DE PLANTA 
0704155300028,A07,A0704155300,0704155300028,SUPERVISOR DE PRODUCCIÓN
0704155300032,A07,A0704155300,0704155300032,JEFE DE COMISARIATO
0704155300033,A07,A0704155300,0704155300033,JEFE DE MANTENIMIENTO MECÁNICO
0704155401035,A07,A0704155401,0704155401035,JEFE DE PATIO
0704155401037,A07,A0704155401,0704155401037,ANALISTA DE CONTROL DE CALIDAD
0704155401039,A07,A0704155401,0704155401039,OPERADOR DE CALDERO
0704155401042,A07,A0704155401,0704155401042,OPERADOR DE TRATAMIENTO DE AGUAS
0704155401053,A07,A0704155401,0704155401053,PREPARADOR DE JARABE/AYUDANTE DE PRODUCCIÓN/MÁQUINA
0704155401055,A07,A0704155401,0704155401055,AYUDANTE DE CONTROL DE CALIDAD
0704155442054,A07,A0704160000,0704155442054,AYUDANTE DE PRODUCCIÓN/MÁQUINA
0704160000014,A07,A0704160000,0704160000014,AUDITOR DE CONTROL DE CALIDAD 
0704160000017,A07,A0704160000,0704160000017,INSPECTOR DE CONTROL DE CALIDAD
0720000000001,A07,A0720000000,0720000000001,OPERADOR LINEA EMBOTELLADORA
0720000000002,A07,A0720000000,0720000000002,OPERADOR MAQUINA RECTIFICADORA
0720000000003,A07,A0720000000,0720000000003,OPERADOR DE PRODUCCION
0720000001001,A07,A0720000001,0720000001001,OPERADOR DE MAQUINAS DE CULTIVO DE TABACO 
0720000001002,A07,A0720000001,0720000001002,OBRERO DE CULTIVO DE TABACO
0804289300002,A08,A0804289300,0804289300002,JEFE/COORDINADOR DEL SECTOR DE METALMECÁNICA
0804289900106,A08,A0804289900,0804289900106,ESMALTADOR Y ENLOZADOR DE UTENSILLOS DE USO DOMESTICO
0810000000001,A08,A0810000000,0810000000001,JEFE DE PRIMER NIVEL DEL SECTOR DE METALMECÁNICA
0810000001001,A08,A0810000001,0810000001001,JEFE DE PRIMER NIVEL DEL SECTOR DE METALMECÁNICA
0810000001004,A08,A0810000001,0810000001004,OPERADOR ESPECIALIZADO DE MAQUINARIA/EQUIPO DEL SECTOR DE METALM
0820000000005,A08,A0820000000,0820000000005,OPERADOR GENERAL DE MAQUINARIA/EQUIPO DEL SECTOR DE METALMECÁNIC
0820000000006,A08,A0820000000,0820000000006,TÉCNICOS DEL SECTOR DE METALMECÁNICA
0820000000009,A08,A0820000000,0820000000009,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA
0820000000010,A08,A0820000000,0820000000010,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA SIN EXPERIENCIA
0820000001002,A08,A0820000001,0820000001002,JEFE/COORDINADOR DEL SECTOR DE METALMECÁNICA
0820000001005,A08,A0820000001,0820000001005,OPERADOR GENERAL DE MAQUINARIA/EQUIPO DEL SECTOR DE METALMECÁNIC
0820000001006,A08,A0820000001,0820000001006,TÉCNICOS DEL SECTOR DE METALMECÁNICA
0820000001007,A08,A0820000001,0820000001007,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA
0820000001008,A08,A0820000001,0820000001008,AUXILIAR / AYUDANTE DEL SECTOR DE METALMECÁNICA SIN EXPERIENCIA
0830000000003,A08,A0830000000,0830000000003,ANALISTA/ESPECIALISTA/ INSPECTOR/SUPERVISOR DEL SECTOR DE METALM
0830000001003,A08,A0830000001,0830000001003,ANALISTA/ESPECIALISTA/ INSPECTOR/SUPERVISOR DEL SECTOR DE METALM
0904202921001,A06,A0904202921,0904202921001,DESPELUZADA
0904202921002,A06,A0904202921,0904202921002,MOLIDA DE LECHADA
0904202921003,A06,A0904202921,0904202921003,REAZOCADA
0904202921004,A06,A0904202921,0904202921004,MACHETEADA
0904202921005,A06,A0904202921,0904202921005,PLANCHADA
0904202921006,A06,A0904202921,0904202921006,PASADA DE PAJAS QUE SE ARRANQUE
0904202921007,A06,A0904202921,0904202921007,"PASADA DE PAJAS VERDES, NEGRAS Y TAPADA DE HUECOS"
0904202921008,A06,A0904202921,0904202921008,LAVADO CON JABON
0904202921009,A06,A0904202921,0904202921009,PUESTA DE LECHADA O RELAVADA
0904202921010,A06,A0904202921,0904202921010,"SAHUMADA, SECADA, SOLEADA"
0904202921011,A06,A0904202921,0904202921011,CORTADA DE PAJA AL REMATE
0904202921012,A06,A0904202921,0904202921012,CORTADA DE PAJA (RAPADA)
0904202921013,A06,A0904202921,0904202921013,REFREGADA O ESCOBILLADA Y REVISADO
0904202921014,A06,A0904202921,0904202921014,DE 8 EN ADELANTE
0904202921015,A06,A0904202921,0904202921015,DE 15 A 8
0904202921016,A06,A0904202921,0904202921016,DE 13 1/4 A 15
0904202921017,A06,A0904202921,0904202921017,DE 10 3/4 A 13
0904202921018,A06,A0904202921,0904202921018,DE 9 1/4  - 10 1/2 CM.
0904202921019,A06,A0904202921,0904202921019,DEL 18 AL 22
0904202921020,A06,A0904202921,0904202921020,DEL 14 AL 17
0904202921021,A06,A0904202921,0904202921021,DEL 10 AL 13
0904202921022,A06,A0904202921,0904202921022,DEL 6 AL 9
0904202921023,A06,A0904202921,0904202921023,CUENCA Y TORCIDO
0904202921024,A06,A0904202921,0904202921024,POR CARBON SE PAGARA
